,id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,budget,production_companies,revenue,runtime,tagline
173,573171,A Frozen Rooster,2022-12-14,"['Animation', 'Adventure', 'Comedy', 'Family']",Spanish,7.8,291,147.174,"Follow the adventures of Toto and his family, who will have to travel to the South Pole to fulfill their promise to return a polar bear and some Spanish penguins to their home. In order to fulfill the promise, they will have to overcome some obstacles that will teach them how important teamwork is.",0,['Huevocartoon Producciones'],0,91,
174,615656,Meg 2: The Trench,2023-08-02,"['Action', 'Science Fiction', 'Horror']",English,0.0,0,146.569,An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,130178,"['Apelles Entertainment', 'Warner Bros. Pictures', 'di Bonaventura Pictures', 'CMC Pictures']",0,116,They're back for seconds.
175,947938,Dolphin Boy,2022-04-07,"['Animation', 'Adventure', 'Fantasy', 'Comedy']",Russian,6.4,61,145.53,"When a plane crashes at sea, dolphins rescue a little boy and raise him as family. He lives a carefree life beneath the waves until an evil monster seizes power over the underwater world. The boy is banished to dry land, where a kind-hearted captain takes him in. With the captain’s help, the boy sets out on a journey to solve the mystery of his true identity.",0,['SkyFrame'],0,90,
176,580489,Venom: Let There Be Carnage,2021-09-30,"['Science Fiction', 'Action', 'Adventure']",English,6.9,8853,144.388,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",110000000,"['Marvel Entertainment', 'Columbia Pictures', 'Pascal Pictures', 'Matt Tolmach Productions', 'Sony Pictures', 'Arad Productions']",506863592,97,
177,671,Harry Potter and the Philosopher's Stone,2001-11-16,"['Adventure', 'Fantasy']",English,7.9,24858,144.113,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",125000000,"['Warner Bros. Pictures', 'Heyday Films', '1492 Pictures']",976475550,152,Let the magic begin.
178,168259,Furious 7,2015-04-01,"['Action', 'Thriller', 'Crime']",English,7.2,9800,143.622,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,190000000,"['Original Film', 'One Race', 'Universal Pictures']",1515341399,137,Vengeance hits home
179,438695,Sing 2,2021-12-01,"['Animation', 'Family']",English,7.9,3728,143.478,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",85000000,"['Universal Pictures', 'Illumination']",406000000,110,Where will your dreams take you?
180,381288,Split,2017-01-19,"['Horror', 'Thriller']",English,7.3,16034,143.472,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",9000000,"['Universal Pictures', 'Blinding Edge Pictures', 'Blumhouse Productions']",278454358,117,Kevin has 23 distinct personalities. The 24th is about to be unleashed.
181,516806,Last Sentinel,2023-03-17,"['Science Fiction', 'Thriller', 'Drama']",English,5.8,51,143.429,"Set in the future on a war-ravaged Earth, four exhausted soldiers man Sentinel - a remote military base in a vast ocean that separates two warring continents. While their tour of duty ended three months ago, the relief crew still hasn't arrived and as the empty weeks turn to months, paranoia descends, testing relationships to breaking point...",0,"['Allfilm', 'Sentinel Entertainment', 'Kick Film', 'CrossDay Productions', 'Stigma Films', 'Tallifornia']",0,112,Is there anybody out there?
182,551271,Medieval,2022-09-08,"['Action', 'Drama', 'History']",English,7.2,381,143.168,The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire.,23000000,"['JBJ Film', 'Three Brothers Production']",4311284,126,For honor. For justice. For freedom.
183,346698,Barbie,2023-07-19,['Comedy'],English,0.0,0,143.021,To live in Barbie Land is to be a perfect being in a perfect place. Unless you have a full-on existential crisis. Or you're a Ken.,100000000,"['LuckyChap Entertainment', 'Heyday Films', 'Mattel Films']",0,104,She's everything. He's just Ken.
184,1858,Transformers,2007-06-27,"['Adventure', 'Science Fiction', 'Action']",English,6.8,10187,142.809,Young teenager Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.,150000000,"['DreamWorks Pictures', 'di Bonaventura Pictures', 'Tom DeSanto/Don Murphy Production']",709709780,143,Their war. Our world.
185,1016084,BlackBerry,2023-05-11,"['Comedy', 'Drama', 'History']",English,7.5,55,142.232,Two mismatched entrepreneurs – egghead innovator Mike Lazaridis and cut-throat businessman Jim Balsillie – joined forces in an endeavour that was to become a worldwide hit in little more than a decade. The story of the meteoric rise and catastrophic demise of the world's first smartphone.,0,"['Zapruder Films', 'Elevation Pictures', 'Rhombus Media', 'Téléfilm Canada', 'Ontario Creates', 'CBC', 'IPR.VC', 'XYZ Films']",0,121,Work hard. Fail hard.
186,1121316,Where the Tracks End,2023-05-26,"['Drama', 'Comedy', 'Family']",Spanish,8.5,48,142.066,Georgina is a teacher determined to make a difference in the lives of the children she educates in the classroom of a wagon school in rural Mexico.,0,[],0,95,
187,49046,All Quiet on the Western Front,2022-10-07,"['Drama', 'War']",German,7.7,2778,141.654,"Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I.",20000000,"['RocketScience', 'Amusement Park Films', 'Sliding Down Rainbows Entertainment']",0,147,
188,537915,After,2019-04-11,"['Romance', 'Drama']",English,7.1,7621,140.754,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",14000000,"['CalMaple Films', 'Wattpad', 'Offspring Entertainment', 'Diamond Film Productions', 'Voltage Pictures', 'Frayed Pages Entertainment']",69497587,106,"After your first, life is never the same."
189,672,Harry Potter and the Chamber of Secrets,2002-11-13,"['Adventure', 'Fantasy']",English,7.7,19961,140.546,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",100000000,"['Warner Bros. Pictures', 'Heyday Films', '1492 Pictures']",876688482,161,Hogwarts is back in session.
190,557,Spider-Man,2002-05-01,"['Fantasy', 'Action']",English,7.3,17207,139.896,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",139000000,"['Marvel Enterprises', 'Laura Ziskin Productions']",821708551,121,With great power comes great responsibility.
191,585083,Hotel Transylvania: Transformania,2022-02-25,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']",English,7.0,1539,139.466,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",0,"['Sony Pictures Animation', 'Sony Pictures', 'MRC']",0,92,Change can be scary.
192,345940,The Meg,2018-08-09,"['Action', 'Science Fiction', 'Horror']",English,6.2,6486,139.293,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",150000000,"['Apelles Entertainment', 'Gravity Pictures', 'di Bonaventura Pictures', 'Flagship Entertainment Group', 'Maeday Productions', 'Warner Bros. Pictures']",530517320,113,Chomp On This
193,874745,"To Me, the One Who Loved You",2022-10-07,"['Animation', 'Romance', 'Science Fiction']",Japanese,5.4,41,138.933,"Koyomi Hidaka and Shiori Sato meet at his father’s research center and begin to fall in love, but so do their parents, who eventually marry. To avoid becoming stepsiblings, they decide to run away to a parallel universe. Traveling between dimensions is common in their world, but not without repercussions. Does a universe exist for the young couple, and what will it cost them to find it?",0,"['TMS Entertainment', 'dentsu', 'Toei Company', 'KDDI', 'KADOKAWA', 'Tatsunoko Production', 'OBS', 'Oita Godo Shimbun', 'Hayakawa Publishing', 'nekojarashi', 'MOTION GALLERY']",0,98,
194,673,Harry Potter and the Prisoner of Azkaban,2004-05-31,"['Adventure', 'Fantasy']",English,8.0,19597,138.486,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",130000000,"['Warner Bros. Pictures', '1492 Pictures', 'Heyday Films', 'P of A Productions Limited']",789804554,141,Something wicked this way comes.
195,846433,The Enforcer,2022-09-22,"['Action', 'Crime', 'Drama', 'Thriller']",English,7.3,311,137.493,"A noir thriller set in Miami, the film follows an enforcer who discovers his femme fatale boss has branched out into cyber sex trafficking, putting a young runaway he’s befriended at risk. He sacrifices everything to save the young girl from the deadly organization he’s spent his life building.",1261569,"['Born to Burn Films', 'Millenium Media Group', 'Millennium Media']",0,91,Some guardians aren't angels.
196,555604,Guillermo del Toro's Pinocchio,2022-11-09,"['Animation', 'Fantasy', 'Drama', 'Music']",English,8.2,2305,137.31,"During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.",35000000,"['The Jim Henson Company', 'ShadowMachine', 'Double Dare You Productions']",0,117,Love will give you life.
197,829557,365 Days: This Day,2022-04-27,"['Romance', 'Drama']",Polish,5.8,1121,136.906,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",0,"['Ekipa Sp. z o.o.', 'Future Space', 'Next Film', 'TVN']",0,111,Oh Yes.
198,1045944,The Boss Baby: Christmas Bonus,2022-12-06,"['Animation', 'Family', 'Adventure', 'TV Movie']",English,6.8,239,136.813,Christmas Eve takes a twisty turn when the Boss Baby accidentally swaps places with one of Santa's elves and gets stranded at the North Pole.,0,['DreamWorks Animation'],0,47,
199,324786,Hacksaw Ridge,2016-10-07,"['Drama', 'History', 'War']",English,8.2,12307,136.764,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",40000000,"['Vendian Entertainment', 'Summit Entertainment', 'Cross Creek Pictures', 'IM Global', 'Screen Australia', 'Screen NSW', 'Permut Presentations', 'Pandemonium', 'Demarest Films', 'Lionsgate', 'Bliss Media', 'Kylin Pictures', 'AI Film']",175302354,139,One of the greatest heroes in American history never fired a bullet.
200,575322,Project Gemini,2022-01-06,"['Science Fiction', 'Horror']",English,5.8,326,136.736,"After depleting Earth's resources for centuries, humankind's survival requires an exodus to outer space. An international expedition is quickly formed to find a suitable new planet, but when plans go awry, the crew is suddenly stranded without power on a strange planet, where something unimaginable lies in wait.",0,['KD Studios'],0,98,Love over space
201,674,Harry Potter and the Goblet of Fire,2005-11-16,"['Adventure', 'Fantasy', 'Family']",English,7.8,18874,136.013,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",150000000,"['Warner Bros. Pictures', 'Heyday Films', 'Patalex IV Productions Limited']",895921036,157,Dark And Difficult Times Lie Ahead.
202,1104040,Gangs of Lagos,2023-04-07,['Crime'],English,6.3,41,135.915,"A group of friends who each have to navigate their own destiny, growing up on the bustling streets and neighborhood of Isale Eko, Lagos.",160000000,[],0,124,
